"id;estimated_deliveries_volumes;created_at"
"77dc0735-7575-49e8-8287-e5ab5af92198;[11 - 50];18/03/2020"
"77e4f4d7-bf80-4851-9eef-99a21a389428;[101  - 250];31/01/2020"
"77e6ea95-8869-4707-8fcc-d71fbb5175f3;[11 - 50];17/01/2017"
"77e7c348-0688-41d3-8e6f-8de940cfd56d;[11 - 50];15/12/2016"
"77eca691-e922-4efb-9390-550acf4dc34f;[11 - 50];08/05/2020"
"77ed779b-7b9f-4c4c-9f6f-e951114dc857;[11 - 50];25/06/2020"
"77f16c3e-3d8d-4664-9b30-ef6d37173f78;[101  - 250];27/03/2020"
"77f27806-8d76-47c4-a31d-00e12b253a8b;[11 - 50];15/05/2019"
"77f2d249-e129-4b28-bcf6-149a2c51d7ad;[1 - 10];30/03/2020"
"77f4c423-7372-4899-9174-7859f691bbbb;[1 - 10];13/07/2020"
"77f92654-75f1-437f-9f52-fdcb4714b2b5;[1 - 10];09/01/2020"
"77fcd14d-9d06-4826-9af5-4b6f1fa90767;[51 - 100];23/05/2017"
"77fcea8a-fb22-460d-9040-5621681d8899;[1 - 10];14/06/2019"
"77fd7d58-9f8e-49e5-82a5-9910e3fe33fb;[1 - 10];05/04/2018"
"77fe06f1-6528-46db-ac3c-4fd657eba7ec;[51 - 100];03/08/2017"
"77ffbf63-dd4c-49c9-9cd2-90e57cd99470;[11 - 50];05/02/2018"
"78041d46-f0a1-491f-aa2e-776abecf9661;[11 - 50];11/12/2019"
"7805680a-422c-458e-ac02-2343b2fa10f6;[1 - 10];23/06/2020"
"780735df-fbb0-4764-b017-51f972006f82;[51 - 100];25/09/2017"
"7808099a-cc78-4301-b28f-52c7802c24a3;[1 - 10];06/10/2019"
"78092e13-0ed8-4277-a7b3-14f08594252c;[1 - 10];14/03/2018"
"780b2fb1-d422-497b-8efb-586a1ca2ff12;[1 - 10];28/10/2018"
"780c70f4-8d95-4455-a416-13e311e674ab;[1 - 10];11/05/2020"
"780c9992-3cc5-47a7-9313-52bc7a493855;[1 - 10];27/04/2017"
"780d4b79-b838-46ee-9207-7cc48a9f2455;[1 - 10];15/01/2017"
"780e62e2-e83b-4fe3-925c-17be2a6b4951;[1 - 10];22/01/2018"
"780e9fad-8c93-401a-84c9-a001718f34e0;[11 - 50];05/07/2018"
"780ec640-47f0-4872-a224-0830f2fdbf14;[11 - 50];23/10/2017"
"78158694-3117-4329-9b53-7c9017b05e30;[51 - 100];14/04/2020"
"7816c8f2-ec39-4c15-a5dc-eb821b7a6b27;[51 - 100];11/11/2018"
"781867d0-6a3e-4e8c-b2d3-b1eef92c6850;[1 - 10];10/05/2020"
"78189d60-2901-410c-8b58-3b976d71ca3f;[11 - 50];20/01/2020"
"781a8084-9e0d-40dc-a4fb-711d25acca05;[51 - 100];21/02/2020"
"781c6e56-7b43-424d-8069-58dfefe5c717;[1 - 10];22/02/2017"
"781f457c-f771-4e18-bc2b-fb4890077f1c;[1 - 10];09/08/2019"
"782781db-f740-4151-9ff3-cf81ae44ed44;[1 - 10];12/02/2018"
"7829f2ad-eef1-45d7-9003-ef716f566f2e;;23/02/2016"
"782f626e-2fb8-407e-a557-f106071f25ff;[1 - 10];07/09/2017"
"7830c50f-9711-440e-8eb1-62df85736974;[11 - 50];26/03/2020"
"78351ba3-16be-478c-8827-8ce305d1179a;[1 - 10];04/05/2020"
"7836532e-73e1-4d34-b83e-2caa192cf76b;;08/06/2016"
"783b858e-f64e-416b-a0df-37d473a994e8;[101  - 250];03/01/2018"
"783bfbd2-d7c7-4586-be87-2c40c65bf9a6;[1 - 10];05/04/2020"
"784236bf-8872-4b1c-baba-f7ab4c184c88;[11 - 50];16/04/2018"
"7846a2d0-06aa-4797-9796-581c428953ea;[1 - 10];02/07/2017"
"784e2137-9787-4fc7-a9f6-153591d3094c;[1 - 10];14/06/2020"
"78520165-48cd-4755-8b40-c5ffff1fddfc;;23/02/2016"
"78528d91-201e-4e8d-a024-0cc2e7b4da19;[1 - 10];06/07/2020"
"7852953f-6076-44f4-b9fe-acc12f491806;[101  - 250];12/01/2017"
"7855e699-ce1b-4310-bc6b-3fdcf8c27440;[11 - 50];27/10/2017"
"785979b1-98e1-4b16-bff3-8590ab03113e;[1 - 10];01/06/2020"
"785a2102-3a16-4dbd-9624-1c8df25ebf10;[11 - 50];04/09/2017"
"785d8629-b978-427f-8566-6c8b9841dcc4;[51 - 100];08/05/2017"
"785d9f4c-a581-4f8b-9c33-26d000b65b58;[11 - 50];18/12/2018"
"786086ec-35c0-41db-9a46-90a445a9a713;[1 - 10];25/08/2016"
"78640a02-cac8-41cc-990d-cd2fa4aa2c10;[1 - 10];07/03/2018"
"786581be-758d-472c-9a8f-d43eb12d808a;[11 - 50];13/06/2017"
"7866a634-6a6d-4093-8cc4-2dbe962bb517;[101  - 250];17/04/2020"
"7867da26-8602-435e-873e-1b75b4e699ea;[1 - 10];17/04/2020"
"786ecdb3-08c8-4f3d-9baa-6f78d5f0c181;[1 - 10];03/04/2020"
"786f784d-1c8e-41ab-9a11-ae9e493f93db;[11 - 50];16/07/2020"
"78722c70-a478-434d-8558-73cc6f0a273d;[1 - 10];31/03/2020"
"7874f948-f36d-4aa9-85be-acc1cd5abcd8;[1 - 10];17/09/2019"
"787c1392-7a0f-4a80-af8a-ff3dc24b1ec3;[11 - 50];31/01/2018"
"787d029b-b4f8-493c-9f5f-6d58abdcc510;[51 - 100];25/02/2017"
"788e0806-3bc5-41f6-962a-9e5d60e868e1;[1 - 10];20/09/2017"
"78904eae-41a4-4bea-8120-52511a5bf1c1;;24/02/2016"
"7897786c-c988-413f-88db-4050727ffaac;[1 - 10];06/11/2017"
"7897a653-a01e-430a-8483-43a9e34a67ba;[11 - 50];23/06/2020"
"789aadb0-a6bc-4a7b-9478-7747fbc61ebe;[1 - 10];18/10/2019"
"78a86d4a-d0c3-426d-9142-b1a7569d23c6;[11 - 50];21/05/2020"
"78aaa27c-304c-4c57-bbe2-e85c1a591634;[11 - 50];08/12/2016"
"78ac12ef-5ae3-4ed4-ac2b-62c47fc7d5a0;[1 - 10];16/06/2020"
"78aea442-fed2-4ebc-beb9-2226446f67b8;[1 - 10];12/04/2020"
"78aefdbc-dd25-479e-85d0-be79a6ce31bc;[11 - 50];14/04/2020"
"78b16224-c174-4ac2-9cf6-bd0568a7fe29;[1 - 10];09/07/2020"
"78b33849-7e6f-4ba1-a00e-23f6240aa342;[1 - 10];11/01/2019"
"78b8711d-1ef9-4d2f-b35a-0be62cad596c;[1 - 10];31/03/2020"
"78b8857a-0b15-4734-9f3a-f35c6cfe4b73;[101  - 250];22/09/2019"
"78bbcf64-1b26-4c18-b06b-903b9d4df7ac;[1 - 10];06/04/2020"
"78bbe1b5-0a1a-426e-9fbc-6ed62327c0b3;[11 - 50];14/02/2020"
"78bca913-6885-4297-865e-345e14d0da53;[1 - 10];31/05/2018"
"78c04f97-a1b4-44ea-8146-7841d9c2aaca;[11 - 50];25/11/2016"
"78c0654c-5cfc-4318-83a7-551fc40f93ca;[11 - 50];20/05/2020"
"78c08d3c-47e0-49ce-a32a-b9238f0ecf89;[1 - 10];23/05/2020"
"78c3bab9-a6b9-4036-b502-254e2effd093;[101  - 250];09/11/2019"
"78c88b65-fe3c-4495-80b3-c78083a90ab4;[11 - 50];21/07/2020"
"78ca38e5-a8e2-4436-9c92-3c40195bd41d;[1 - 10];06/03/2019"
"78ccaeae-88ed-439e-8ce5-b7a3909be32c;[51 - 100];11/04/2017"
"78cd4488-26ec-4c7c-9c2e-99693ed06ba3;[11 - 50];31/03/2020"
"78d060f5-b8cc-4f67-b27e-2aabcfb3da03;[1 - 10];06/12/2017"
"78d2357c-6bf8-42f9-abfd-fe483ee90bd7;;29/07/2016"
"78d5251a-9e63-4fc5-8f74-ad5966f952c8;[11 - 50];15/05/2020"
"78da9a43-ee9d-4fa9-903b-d002c91a893c;[11 - 50];17/05/2017"
"78dbfd33-581d-41c0-b4ff-0897df2b8857;[1 - 10];13/04/2020"
"78ddc5b4-2ee7-4c76-b4e8-eecf52eb611d;[11 - 50];10/05/2019"
"78dfdf8a-a1be-4cc4-9bb9-797cb9b0d71b;[11 - 50];07/02/2019"
"78e15080-f307-4838-b69c-75f69d6283a3;[11 - 50];29/04/2020"
"78e32694-14b9-4281-805d-e75345f40496;[1 - 10];17/02/2019"
"78e63ade-52cb-4ef0-a581-c62285c8a3a7;[1 - 10];13/11/2019"
"78f5674a-245c-4112-b8d4-c2b6d7c8cbbc;[11 - 50];18/04/2019"
"78f90807-e5fe-47d8-9838-e7d5180a2ebe;[1 - 10];15/06/2017"
"78f9fc96-489c-4fe7-b98f-e895c4da975e;[1 - 10];25/11/2019"
"78fcda3c-5cd0-4d5c-8826-eeb3efb3d679;[11 - 50];27/12/2019"
"78fd64fa-0df7-4151-9d3f-90d7e442a490;[11 - 50];08/01/2019"
"78ff46a7-1978-4ded-887c-e2f3d379ade3;[11 - 50];12/08/2018"
"7902cd3f-f295-46e9-8cff-cd079ed54e44;[1 - 10];19/12/2017"
"79067b3e-9a58-439b-b3ee-8e75ed56ff3e;[11 - 50];25/01/2017"
"790722e5-a877-446e-9bd2-a65382275f3a;[1 - 10];03/07/2020"
"790b6c66-ebd6-4430-aa60-db5deb071b53;[11 - 50];06/07/2019"
"790fe3e6-a8ca-41dc-803c-22cb489edb32;[1 - 10];25/05/2020"
"79100d64-f983-4448-bcbc-6c09a006aaef;[51 - 100];13/05/2018"
"79107ad5-2c2b-4692-8858-c89814cb2b04;[1 - 10];19/05/2020"
"7911aa93-e603-4316-b8e7-6256ed9b1b61;[11 - 50];09/12/2019"
"79124b73-68e6-4265-9f97-c69e42f600d1;[11 - 50];06/02/2019"
"79163c3b-0773-47b1-9c97-b035b4f36045;[11 - 50];04/12/2017"
"7919770d-fe85-42ec-9e05-fe0c5bda4aab;[11 - 50];13/03/2018"
"791e03ba-cb1d-4739-8d73-7bfda5d6cd80;[51 - 100];27/05/2020"
"7921d33d-df82-422f-8ca9-c5f41bf2c60d;[11 - 50];12/07/2019"
"79257203-ea16-4824-8ba4-20f2e345e52a;[1 - 10];20/06/2020"
"7926f6a9-f296-4761-a89a-0403428ef31f;[1 - 10];06/07/2020"
"7927966c-d797-46a0-900f-4d453145f87b;[101  - 250];21/01/2020"
"793320db-2753-4e46-8ffd-24bf53d849db;[1 - 10];03/10/2019"
"7935b931-907a-4ceb-8be3-bd0219da61c7;[11 - 50];17/06/2019"
"7936f64c-c89c-4a84-8f50-b6f32832d429;[1 - 10];24/03/2020"
"793ac6a8-f02f-40d4-ad74-e73949352b73;[1 - 10];10/01/2020"
"793ec8c0-30d1-4c33-9073-b02b6f35742a;[11 - 50];16/06/2017"
"7940ae1e-57b8-42e2-9081-1491bb20feef;[11 - 50];04/05/2020"
"7946e73e-bdb5-4546-b495-2e2a683290c4;[101  - 250];30/03/2016"
"79482a94-a3e1-4af0-b6b1-823398c17262;[1 - 10];18/05/2016"
"79483693-f9a6-4aba-a596-bf513644b15a;[1 - 10];09/07/2020"
"7949cd2d-9e56-47ae-bb63-3229874cd724;[1 - 10];09/10/2019"
"794c5585-c8a2-430c-bbc1-9b901c7ad393;[1 - 10];22/01/2020"
"794ca78c-4d31-49b5-aa13-8800e2a000a2;[1 - 10];03/04/2020"
"794e0528-cbb3-44ef-a16d-13de02b64935;[1 - 10];04/06/2019"
"7955f7a4-b571-4c6f-a52d-d113151890f4;[11 - 50];17/02/2020"
"795722d3-d39c-4c85-8309-a2cc3ecfc573;[11 - 50];29/05/2020"
"7957f5c1-2575-451e-8123-f17f1753f7fc;[1 - 10];08/05/2020"
"795a167e-87a1-4d45-b2bd-39f5a8b12870;[11 - 50];17/01/2020"
"795db6d1-bd88-4932-838c-350fd2aff17a;[101  - 250];18/05/2018"
"795ee2af-e8c4-4ac4-bf9c-bf770e13736a;[11 - 50];21/12/2018"
"79640a58-9eab-4958-a5d4-9decc776610b;[1 - 10];25/02/2020"
"796bb3f0-1aa6-400a-b66e-faff71820fdc;[1 - 10];17/03/2019"
"796d3642-2d2e-4771-b7cf-2ce0e4172c00;[1 - 10];22/12/2019"
"796e5e86-4ab8-4a73-b1f0-31f058ebd259;[11 - 50];03/08/2017"
"796fd867-c5f9-45b0-8c42-7430b839abcc;[1 - 10];07/11/2018"
"79748d17-db3b-4e08-909f-d97ec6135e3f;[1 - 10];20/06/2020"
"797514dc-b739-496e-b834-b51c853fa0cb;[11 - 50];18/10/2018"
"79752278-2ed0-4da4-9611-e1ba8e1d886b;[1 - 10];07/02/2017"
"797d06b1-ffe1-4a00-95d7-0d138f943923;[1 - 10];19/12/2019"
"797f9983-aa05-46cb-8470-6de61207cb19;[1 - 10];07/07/2020"
"79807eae-3b38-4a62-b050-15bad40a21f1;[1 - 10];04/08/2016"
"7981350d-577d-4df7-8f29-fda69ee98436;[1 - 10];10/03/2020"
"79853ec4-f19e-4ed4-a8cb-4257d9f66f8d;[51 - 100];19/04/2017"
"798602e6-3f4c-444f-88da-562926a24ea5;[101  - 250];25/01/2019"
"798a40c0-607f-414e-aece-41070ca4ea4c;[11 - 50];08/06/2020"
"798b42de-1a85-49fd-bd74-25f9f1498e9f;[11 - 50];23/12/2019"
"7991b47d-7bf7-4b68-88cf-5323afd26886;[1 - 10];13/04/2016"
"7994f6ce-df90-4372-bd5b-98a40e8788d4;[11 - 50];21/07/2020"
"79966028-1390-4d0d-b5a5-c3801854b3a9;[11 - 50];04/02/2019"
"799c67be-cea4-44e7-b7a0-7fcf362c3ce6;[11 - 50];06/09/2019"
"79a00b00-ca52-481e-864d-03cd0754de88;[11 - 50];16/12/2019"
"79a6055f-8ef9-46c4-b8a9-3b1a13cb8709;[1 - 10];10/04/2020"
"79a9fab8-cf83-4eb7-add3-7125b2969a7c;[1 - 10];09/03/2018"
"79b03d2e-815b-4ec1-ba4b-8504c426555f;[1 - 10];04/12/2019"
"79b29a8a-6ee5-48bc-8ff6-494d3b549693;[11 - 50];13/11/2018"
"79b98068-7508-45b8-8ba1-5abf8c089f67;[1 - 10];07/04/2020"
"79bae683-007c-435e-b952-d95034a77efe;[101  - 250];09/07/2019"
"79bd91aa-4d9f-4d70-b6a5-cd3a2b886136;[101  - 250];04/12/2019"
"79c05150-706a-4482-bf1f-58b36da1b6d2;[11 - 50];16/08/2018"
"79c170b0-5755-4ebd-8676-106b26315c97;[11 - 50];16/01/2019"
"79c6a849-6ded-4308-b6af-aaa323c71e01;[1 - 10];23/06/2020"
"79c97f6b-fabd-4cd1-8d24-a6bf418b99be;[11 - 50];28/05/2020"
"79ca2578-868c-4ff3-8c2d-3c3b45c46c9b;[1 - 10];02/12/2019"
"79caf185-fca5-4218-9b86-9ccd1d8d43e1;[1 - 10];15/06/2016"
"79ce1ff9-bce2-4e24-9ac9-52f8b72a177f;[101  - 250];30/04/2020"
"79d22735-ec44-4e2a-ad67-827cf3c624de;[11 - 50];08/06/2017"
"79d3bae3-6745-4535-93cc-9b469792c222;[1 - 10];24/03/2020"
"79d620aa-a81c-461c-8ad2-8f3c3627ca03;[51 - 100];07/11/2017"
"79d98b01-7b07-4667-aa7c-6183304214cc;[101  - 250];25/06/2018"
"79db4dab-66c4-4e91-ba7d-3055abd13185;[51 - 100];09/01/2020"
"79dbfceb-03ce-4896-a04e-48f8f7cb6c69;[1 - 10];31/07/2018"
"79e1d927-706f-4710-980f-55d972281131;[11 - 50];07/06/2020"
"79e444a4-6c9e-48e2-9a2d-6a278c74a2d5;[51 - 100];24/04/2020"
"79e87136-9096-4766-830f-af3deeda91bf;[1 - 10];14/07/2020"
"79ea77d1-01ad-4485-8685-dabd08646ca2;[101  - 250];16/06/2017"
"79ed2af1-a014-4ce4-83ea-5c963988a8c3;[11 - 50];29/04/2020"
"79efde5b-246b-4042-88cb-37588ba4d02e;[1 - 10];27/03/2019"
"79eff9ad-6063-48ae-94a1-478b98883398;[101  - 250];06/04/2020"
"79f17612-e48c-4ea1-9741-7b6ff671e854;[11 - 50];16/04/2020"
"79f3106b-5e3e-4557-af55-adf7a25533b3;[1 - 10];27/04/2020"
"79f78e1a-4aab-4a06-adb7-f118d80de39a;[11 - 50];17/10/2016"
"79f7930b-287f-45b4-8b96-dfa4f9d8ecaa;[1 - 10];27/11/2019"
"79fa46ce-8d1f-439b-8bbd-5dda5361f9ef;[1 - 10];05/10/2016"
"79fa84f1-4228-4ec6-a965-7b96add03560;[11 - 50];24/03/2020"
"79fbf3f0-99a7-4775-a7ee-c79216d58e12;[11 - 50];22/02/2017"
"79fda6a9-9365-4ad8-a944-1a30f83c27db;[11 - 50];12/06/2019"
"79ff7897-cb3a-4060-abc0-91f618499e3c;;08/02/2016"
"7a06a209-43a3-4f8f-a603-54c3ce985adf;[51 - 100];20/02/2017"
"7a09694e-1e52-4f8f-b587-5bcba885081e;[1 - 10];07/02/2019"
"7a09fd56-f681-4479-8878-134df05a5f8e;[1 - 10];31/08/2018"
"7a0a049f-6845-4d17-ad70-854a04a05df7;[1 - 10];23/03/2020"
"7a0b8a85-28aa-4653-b6fc-67d215d3b89a;[11 - 50];10/06/2020"
"7a0c47bd-99cc-4aa7-95bf-eb6968679927;[1 - 10];16/02/2020"
"7a0cde5d-b1fe-4188-8b4b-e513ea20e424;[11 - 50];04/12/2017"
"7a0ed5a6-a90d-4404-ade9-03994e2e1fe4;[1 - 10];28/04/2020"
"7a12170a-cb85-49b8-bfe8-ed3d2383711c;[1 - 10];26/04/2020"
"7a1318d4-1bee-4c2e-b394-4679f59ded4b;[1 - 10];17/03/2016"
"7a179867-8870-499a-9ef9-ded9a780526e;[1 - 10];25/04/2020"
"7a1b1f49-ea9f-4fd9-8469-02994071a578;[51 - 100];04/03/2020"
"7a1c5ead-5cb7-4bdd-b026-b2080747971e;[11 - 50];07/05/2020"
"7a206173-c33e-44c8-8fe7-6af769aec416;[1 - 10];27/08/2019"
"7a209cdf-da2d-4a73-bf37-514ed7b7e8d6;[1 - 10];18/07/2020"
"7a21c92d-ecbf-48e1-8126-a9d8580c953d;[1 - 10];26/04/2018"
"7a233274-fc3c-4ced-8c19-3aa30f10b3dd;[11 - 50];25/04/2020"
"7a2620e7-b289-4b96-997f-5a4943203219;[1 - 10];01/05/2020"
"7a2934ac-4cd1-43a2-8d91-20d5e1a95950;[11 - 50];31/03/2020"
"7a31bc7f-7886-4dbd-a1e7-89b118cd07f4;[11 - 50];04/05/2020"
"7a343495-dfdd-4eb2-afcb-3f088c5b3c50;[1 - 10];01/02/2019"
"7a3675dc-17c9-47f7-bf78-6408b7760df8;[11 - 50];11/10/2019"
"7a3b30ad-b01a-42af-bc58-e55ba0fcae48;[1 - 10];23/04/2020"
"7a47cf34-c989-42ba-9a42-116ba17beb36;[11 - 50];14/02/2020"
"7a494023-77e7-48d1-a285-3a4e13f135d9;[11 - 50];19/02/2018"
"7a4bacce-1f3e-46a7-a1f2-7245a64716c8;[1 - 10];02/06/2020"
"7a4bef52-41f6-416f-9e30-17dbf2ecd67c;[1 - 10];04/02/2020"
"7a4e0835-6b58-4f95-a0cf-05722909913c;[11 - 50];19/10/2017"
"7a511b3c-8d25-41ec-abb5-b3176909075d;[1 - 10];17/05/2020"
"7a516a02-db0e-469f-aa7c-4d62c4f69e3a;[1 - 10];28/09/2018"
"7a531a84-435f-401b-b3af-badf039a1add;[11 - 50];22/03/2018"
"7a531d4e-cf9a-43bc-9f4a-46f4e70695b1;[51 - 100];03/12/2018"
"7a546cea-131f-4f72-a272-4bbe53798aae;[1 - 10];22/07/2020"
"7a55c6ba-4870-4476-8864-c2d897910105;[11 - 50];31/05/2020"
"7a59d573-c6fd-4a9b-82b5-3032a3ee5db2;[1 - 10];16/07/2020"
"7a5a3e7a-ee8d-48c6-97a7-6e03258476bb;[1 - 10];18/11/2019"
"7a5a8f1e-26fb-4cfa-bc71-7f9a17c554a7;[1 - 10];14/05/2020"
"7a5c02ef-1bb9-4ac4-97c5-3d3f0a07e5c8;[11 - 50];09/05/2019"
"7a5e2858-7d22-4cdf-a22f-24c09677ce8e;[11 - 50];08/03/2019"
"7a5f3597-b695-44d8-b9d5-fd2a005dde0d;[1 - 10];07/07/2020"
"7a61974d-9c56-46cc-a171-d213f01e4273;[11 - 50];22/10/2019"
"7a6774bf-722c-4336-a560-b53eacd88212;[11 - 50];05/11/2016"
"7a67814c-9603-4e45-aa07-4e0be3ec854b;[1 - 10];16/05/2020"
"7a69bba0-9ffd-4e79-b067-ef82673c08d1;[11 - 50];27/01/2018"
"7a6aabf9-a8db-4498-84b3-fdc7bca02c0a;[11 - 50];10/05/2017"
"7a6c6cd2-5206-47c3-8d0d-1f48db657715;[11 - 50];14/09/2019"
"7a6c7250-98c1-43fd-9254-d1f4dc047389;[11 - 50];07/07/2020"
"7a6e5f56-1ee7-4839-bda6-15771ab390b9;[1 - 10];25/09/2017"
"7a6f6e25-585e-4015-92d7-71b9334efd65;[11 - 50];08/11/2019"
"7a70bba3-4d59-4fc6-a13c-3527d31f181d;[1 - 10];26/05/2016"
"7a717b51-9f8a-4253-a55e-74efd680e70e;[1 - 10];17/08/2019"
"7a736108-e5de-47c6-b0bf-890a9d6a914c;[1 - 10];13/06/2019"
"7a75a978-18b4-4610-ba70-65247988a500;[11 - 50];04/04/2020"
"7a793b62-334e-42c7-a14a-770d29ff639e;[1 - 10];22/05/2020"
"7a79ba57-d329-443c-91dd-ef21e82afa67;[1 - 10];24/01/2020"
"7a813123-9933-447d-b7ad-e3ddc648c321;[11 - 50];23/04/2020"
"7a81874d-af99-4079-81ba-aef62b7f0c29;[11 - 50];02/10/2018"
"7a81eb8d-f956-4a1c-92ae-f2c8eca03c15;[1 - 10];26/06/2019"
"7a83510c-08f1-4c1f-8e32-7a473c580230;[51 - 100];24/07/2018"
"7a84d6db-e9f1-4d2b-8b8b-ef94cc308f59;[51 - 100];18/06/2020"
"7a88ee12-b8ff-4021-8a01-a751da7ae15a;[11 - 50];21/11/2018"
"7a8cf7dc-3b2f-4c03-9885-f640b9c00172;[11 - 50];07/04/2020"
"7a9000fe-4365-4536-a1de-dda6f94df412;[11 - 50];11/05/2020"
"7a94564a-66b5-4c9d-a1af-f0e2a370f7f3;[1 - 10];19/11/2018"
"7a94c13f-6a33-4fd4-ab4f-a1431046629f;[1 - 10];27/01/2020"
"7a9659c5-aa15-4b09-8a3b-51c47c5b2a71;[11 - 50];29/01/2020"
"7a977870-4354-43a0-a8c6-89b7a2199c14;[1 - 10];28/06/2018"
"7a98c70c-d310-4c0a-ba42-b367d59be581;[11 - 50];03/07/2020"
"7a9adefa-b226-4717-9018-f288b65bc535;[11 - 50];13/07/2020"
"7a9ce531-9198-4b17-9ffa-a1da69254091;[11 - 50];02/01/2019"
"7a9f8449-6a4c-44dd-86ec-80be10d5169d;[11 - 50];05/07/2016"
"7a9fa081-10e3-42f2-9385-8c095920ba96;[101  - 250];19/04/2020"
"7a9fd3f4-f732-44d1-ac01-4b5d3f979a6a;[11 - 50];29/04/2020"
"7a9fdbd0-1f96-4cf4-8746-8f7c2cf5e3b0;[1 - 10];20/04/2020"
"7aa3a092-5e17-4702-80d3-de277352d2dc;[51 - 100];05/02/2018"
"7aa47d79-b723-472c-a7e4-63c0b3ee95ef;[51 - 100];06/03/2017"
"7aae1ca8-bd93-4f54-b6aa-81edf5080467;[1 - 10];22/11/2019"
"7ab13301-1d38-45e4-8db7-f674f986d62f;[1 - 10];15/10/2018"
"7ab357ea-93d6-4214-a2b1-5bec14474c30;[11 - 50];20/07/2020"
"7ab65fd1-03b3-4abe-acec-415d9bd7bc2c;[51 - 100];06/10/2017"
"7ab6d414-b7fe-437e-9161-45966179a261;[51 - 100];01/12/2016"
"7ac046d7-c7a7-48b6-b64a-a9dd4712dbc5;;23/02/2016"
"7ac66022-dfb5-4f25-baae-d37a59f04ab0;[1 - 10];23/10/2019"
"7ac8ced2-25ed-41a3-b167-aa2c43b073f7;[11 - 50];20/11/2017"
"7ac9e409-5d42-4851-968d-217810574544;[1 - 10];20/01/2018"
"7aca5cc7-2bc2-4f48-b592-465a2a43f105;[1 - 10];22/05/2019"
"7aca93ec-d63c-4f73-aca7-72920d483c6e;[101  - 250];08/09/2016"
"7accfe52-12a4-4ac8-9b59-f47287a7b6a5;[1 - 10];18/11/2019"
"7acdbd41-81ac-45de-b51b-f32c0c5b3de8;[1 - 10];28/11/2017"
"7ad5d712-0143-4c56-96eb-ab8c14bfde32;[101  - 250];19/07/2020"
"7ad6f22b-b68f-480a-813c-935c53985279;[1 - 10];07/04/2020"
"7ad817e1-02a2-430b-bb2b-35ed0e955a53;[11 - 50];01/02/2019"
"7ad82d13-ee29-4630-a52c-d2d9f4c256e3;[1 - 10];24/11/2017"
"7ad8e833-ecce-4ece-a65b-9cf7588d636b;[1 - 10];16/06/2017"
"7adb9fd4-94cb-4099-bc37-28266a517bbf;[11 - 50];20/02/2017"
"7adbfe6b-6f8b-41d6-ab36-e14aa1eff2c2;[11 - 50];28/12/2018"
"7ae0dc40-74e9-4162-a3f2-7b272d0315cc;[1 - 10];12/06/2017"
"7ae0dc59-63c7-42d4-9574-f58da5672c9c;[51 - 100];06/12/2019"
"7ae528ab-2015-4f6e-8cba-16b769388270;[11 - 50];25/04/2020"
"7ae5615c-91cd-4e87-94e7-be46969a64d1;[1 - 10];19/10/2016"
"7ae64a04-5305-4313-92a0-98272ac9052e;[11 - 50];09/09/2016"
"7ae6a4c6-f38b-4f7f-9d60-9afa5c5bf80e;[51 - 100];20/04/2020"
"7ae6e413-9678-4e46-b9ea-027bc50b5811;[101  - 250];07/04/2020"
"7ae7fbe8-bfbd-4be0-862c-c5fc1c71336b;[1 - 10];30/06/2020"
"7ae98b09-02cf-4f10-8cd1-9b57f724d5f8;[1 - 10];07/07/2020"
"7aea02b1-660c-406a-a84e-5976108849e9;[1 - 10];28/07/2020"
"7aeec389-1bd8-47c2-a9b4-d73065f41299;[1 - 10];12/07/2020"
"7aefaec8-6d76-4a08-ac65-080693eba38b;[1 - 10];06/05/2019"
"7af496a3-b28a-44e8-9ad1-560981bf0234;[1 - 10];21/06/2020"
"7af76594-500d-493d-aeef-007149620cb3;[11 - 50];02/12/2019"
"7af95fe1-e1c1-4d3b-a1f1-c54bb441b44a;[11 - 50];02/11/2016"
"7afc09b4-38fa-4bf8-9069-8a5316f9dbd7;[1 - 10];10/02/2017"
"7afe293a-3c16-451a-b3c2-537c0d0f4ee7;[1 - 10];06/05/2019"
"7affbeb8-fc04-47f2-bdce-9fd421912b81;[11 - 50];15/03/2018"
"7b002d9c-c221-49d9-98ef-627110015c0c;[11 - 50];16/01/2017"
"7b00787b-cbca-4d3f-9209-74e901ee68a9;[11 - 50];12/07/2020"
"7b013769-34b9-44a4-89da-1b0136336cae;[51 - 100];25/01/2016"
"7b05ea89-ba29-4cf6-be9e-a1b044ae2ccd;[11 - 50];27/02/2020"
"7b08abf5-d485-49de-80ff-43f7848549b1;[1 - 10];12/03/2020"
"7b0e5007-3f4b-434a-9ec1-206b00e5b363;[1 - 10];15/02/2019"
"7b0fa62a-c548-4b7d-afc2-f87ab311b893;[11 - 50];22/04/2020"
"7b1b3851-81cb-4606-8806-07e3db4e80dc;[11 - 50];11/03/2020"
"7b1f14ab-cb02-4855-a4fa-4c5d7054bec7;[1 - 10];23/07/2020"
"7b1f3be8-b679-4711-82ca-a6e95472fad1;[11 - 50];05/04/2019"
"7b234832-c1fd-459a-8568-33162e1ff3f3;[1 - 10];10/01/2019"
"7b24ad87-8433-41e3-85ab-0e1ca6bc0164;[101  - 250];18/04/2020"
"7b28915f-31a6-4681-8d74-883edaa0363a;[11 - 50];29/07/2020"
"7b28d67e-e911-4ae9-92fb-ad04442389a6;[1 - 10];15/05/2020"
